transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,payment_method,shipping_cost,tax_amount,order_status,return_flag
TXN_00000218,CUST_000675,PROD_00128,2024-02-03,1,109.11,83.67,0.29,Credit Card,0.0,6.2,Shipped,False
TXN_00000219,CUST_000740,PROD_00986,2025-05-25,2,14.9,46.21,0.02,Debit Card,14.67,2.34,Completed,False
TXN_00000220,CUST_001081,PROD_00123,2023-12-14,5,333.26,1511.67,0.16,Debit Card,0.0,111.98,Completed,False
TXN_00000221,CUST_000024,PROD_00432,2024-01-09,9,213.46,1556.12,0.25,PayPal,0.0,115.27,Completed,False
TXN_00000222,CUST_001242,PROD_00178,2025-05-14,4,410.86,1632.92,0.08,Debit Card,0.0,120.96,Completed,False
TXN_00000223,CUST_000664,PROD_00533,2025-03-15,4,413.93,1502.06,0.16,PayPal,0.0,111.26,Completed,False
TXN_00000224,CUST_000296,PROD_00268,2025-04-01,7,417.94,2685.68,0.15,PayPal,0.0,198.94,Shipped,False
TXN_00000225,CUST_000955,PROD_00278,2024-08-29,5,302.5,1486.48,0.09,Credit Card,0.0,110.11,Cancelled,False
TXN_00000226,CUST_000165,PROD_00904,2024-12-18,2,389.73,681.87,0.19,Credit Card,0.0,50.51,Completed,False
TXN_00000227,CUST_000427,PROD_00310,2023-07-23,4,57.53,198.83,0.2,Credit Card,0.0,14.73,Completed,False
TXN_00000228,CUST_000974,PROD_00765,2025-01-23,4,267.53,947.7,0.18,Debit Card,0.0,70.2,Completed,False
TXN_00000229,CUST_001064,PROD_00830,2024-11-05,5,120.99,490.01,0.25,Credit Card,0.0,36.3,Shipped,False
TXN_00000230,CUST_000208,PROD_00217,2025-04-16,5,320.97,1282.6,0.26,Credit Card,0.0,95.01,Shipped,False
TXN_00000231,CUST_001250,PROD_00488,2024-05-22,2,270.25,414.46,0.29,Bank Transfer,0.0,30.7,Shipped,False
TXN_00000232,CUST_000409,PROD_00378,2023-07-11,7,339.9,2261.28,0.12,Debit Card,0.0,167.5,Shipped,False
TXN_00000233,CUST_000006,PROD_00402,2024-03-23,5,208.72,1115.81,0.01,Credit Card,0.0,82.65,Completed,False
TXN_00000234,CUST_000077,PROD_00890,2024-05-16,7,237.71,1509.55,0.16,Credit Card,0.0,111.82,Completed,True
TXN_00000235,CUST_001211,PROD_00546,2024-09-28,7,55.11,295.81,0.29,PayPal,0.0,21.91,Completed,False
TXN_00000236,CUST_000183,PROD_00629,2025-03-19,1,483.93,444.25,0.15,Credit Card,0.0,32.91,Completed,False
TXN_00000237,CUST_000633,PROD_00307,2025-03-25,5,78.87,366.27,0.14,Debit Card,0.0,27.13,Cancelled,False
TXN_00000238,CUST_000830,PROD_00256,2025-05-31,7,30.21,184.99,0.19,Bank Transfer,0.0,13.7,Completed,False
TXN_00000239,CUST_001010,PROD_00530,2023-07-14,1,372.58,338.01,0.16,PayPal,0.0,25.04,Completed,False
TXN_00000240,CUST_000014,PROD_00784,2023-10-19,6,319.93,1928.03,0.07,PayPal,0.0,142.82,Shipped,False
TXN_00000241,CUST_001216,PROD_00295,2025-01-12,8,81.6,683.88,0.03,Credit Card,0.0,50.66,Completed,False
TXN_00000242,CUST_000214,PROD_00955,2024-08-30,3,488.33,1408.15,0.11,Debit Card,0.0,104.31,Completed,False
TXN_00000243,CUST_001184,PROD_00413,2024-07-14,1,236.98,230.34,0.1,PayPal,0.0,17.06,Completed,False
TXN_00000244,CUST_000168,PROD_00260,2024-03-26,6,317.09,1767.07,0.14,Debit Card,0.0,130.89,Completed,False
TXN_00000245,CUST_001287,PROD_00322,2023-10-09,3,143.27,362.07,0.22,Credit Card,0.0,26.82,Pending,False
TXN_00000246,CUST_000325,PROD_00346,2025-04-27,2,55.72,87.86,0.27,Credit Card,0.0,6.51,Completed,False
TXN_00000247,CUST_000234,PROD_00791,2024-05-18,4,50.82,173.44,0.21,Credit Card,0.0,12.85,Pending,False
TXN_00000248,CUST_001155,PROD_00069,2025-04-05,6,338.1,1774.62,0.19,Credit Card,0.0,131.45,Completed,False
TXN_00000249,CUST_001237,PROD_00726,2024-07-09,5,345.84,1550.06,0.17,PayPal,0.0,114.82,Completed,False
TXN_00000250,CUST_001290,PROD_00718,2024-03-05,2,364.24,590.07,0.25,PayPal,0.0,43.71,Cancelled,False
TXN_00000251,CUST_000064,PROD_00814,2024-12-05,9,185.81,1788.02,0.01,Bank Transfer,0.0,132.45,Completed,False
TXN_00000252,CUST_000592,PROD_00669,2024-08-10,2,386.16,775.72,0.07,Bank Transfer,0.0,57.46,Completed,False
TXN_00000253,CUST_000161,PROD_00549,2023-10-15,7,212.32,1348.32,0.16,PayPal,0.0,99.88,Completed,False
TXN_00000254,CUST_000755,PROD_00790,2025-05-17,2,69.66,117.36,0.22,PayPal,0.0,8.69,Completed,False
TXN_00000255,CUST_000831,PROD_00332,2024-01-30,7,250.09,1796.15,0.05,Credit Card,0.0,133.05,Completed,False
TXN_00000256,CUST_000085,PROD_00949,2024-09-13,3,440.35,1241.26,0.13,PayPal,0.0,91.95,Completed,False
TXN_00000257,CUST_000651,PROD_00169,2025-03-09,3,168.59,431.52,0.21,Debit Card,0.0,31.96,Completed,False
TXN_00000258,CUST_000767,PROD_00431,2024-04-13,7,383.1,2519.73,0.13,Credit Card,0.0,186.65,Completed,False
TXN_00000259,CUST_000323,PROD_00139,2024-09-03,8,351.15,2882.24,0.05,Bank Transfer,0.0,213.5,Completed,False
TXN_00000260,CUST_001372,PROD_00306,2023-08-08,8,390.14,2797.77,0.17,Credit Card,0.0,207.24,Cancelled,False
TXN_00000261,CUST_000014,PROD_00622,2025-02-17,4,121.01,433.89,0.17,PayPal,0.0,32.14,Completed,False
TXN_00000262,CUST_000361,PROD_00338,2024-09-08,9,99.71,746.27,0.23,Credit Card,0.0,55.28,Shipped,False
TXN_00000263,CUST_000467,PROD_00149,2024-07-29,6,66.47,323.04,0.25,Credit Card,0.0,23.93,Pending,False
TXN_00000264,CUST_000484,PROD_00384,2024-10-22,2,185.44,296.41,0.26,Credit Card,0.0,21.96,Completed,False
TXN_00000265,CUST_000081,PROD_00184,2024-10-27,4,416.64,1547.9,0.14,PayPal,0.0,114.66,Shipped,False
TXN_00000266,CUST_000902,PROD_00691,2024-11-08,8,396.43,3082.64,0.1,Debit Card,0.0,228.34,Completed,False
TXN_00000267,CUST_001230,PROD_00216,2024-10-16,3,243.2,654.02,0.17,Credit Card,0.0,48.45,Pending,False
TXN_00000268,CUST_000911,PROD_00071,2025-04-06,8,330.31,2454.33,0.14,Debit Card,0.0,181.8,Completed,False
TXN_00000269,CUST_000500,PROD_00164,2024-08-31,3,274.8,685.57,0.23,Credit Card,0.0,50.78,Pending,False
TXN_00000270,CUST_000019,PROD_00245,2024-01-11,1,25.64,27.15,0.08,Credit Card,1.67,1.89,Completed,False
TXN_00000271,CUST_001138,PROD_00212,2024-03-17,1,339.4,351.89,0.04,PayPal,0.0,26.07,Completed,False
TXN_00000272,CUST_000295,PROD_00299,2024-11-23,5,40.75,173.84,0.21,Debit Card,0.0,12.88,Completed,False
TXN_00000273,CUST_000626,PROD_00251,2024-01-05,4,300.4,1103.07,0.15,Debit Card,0.0,81.71,Shipped,False
TXN_00000274,CUST_000745,PROD_00517,2025-04-10,1,336.46,283.44,0.22,Credit Card,0.0,21.0,Completed,False
TXN_00000275,CUST_000259,PROD_00082,2023-09-19,7,255.93,1451.12,0.25,Debit Card,0.0,107.49,Completed,False
TXN_00000276,CUST_000111,PROD_00724,2024-07-12,1,342.08,266.0,0.28,Debit Card,0.0,19.7,Completed,False
TXN_00000277,CUST_000581,PROD_00728,2023-11-30,8,434.98,3081.75,0.18,Credit Card,0.0,228.28,Completed,False
TXN_00000278,CUST_000698,PROD_00830,2025-02-02,5,367.34,1388.55,0.3,Credit Card,0.0,102.86,Shipped,False
TXN_00000279,CUST_000199,PROD_00589,2024-03-02,4,268.82,859.37,0.26,Bank Transfer,0.0,63.66,Completed,False
TXN_00000280,CUST_000375,PROD_00837,2024-08-14,2,119.86,220.06,0.15,PayPal,0.0,16.3,Cancelled,False
TXN_00000281,CUST_000667,PROD_00369,2024-01-23,8,93.53,711.13,0.12,Debit Card,0.0,52.68,Pending,False
TXN_00000282,CUST_000169,PROD_00363,2025-03-02,7,324.94,2309.16,0.06,Debit Card,0.0,171.05,Completed,False
TXN_00000283,CUST_001382,PROD_00046,2024-07-23,2,255.01,534.3,0.03,Credit Card,0.0,39.58,Completed,False
TXN_00000284,CUST_001154,PROD_00718,2024-12-18,1,285.83,262.4,0.15,Bank Transfer,0.0,19.44,Completed,False
TXN_00000285,CUST_000179,PROD_00660,2024-10-08,3,425.1,1101.86,0.2,Credit Card,0.0,81.62,Shipped,False
TXN_00000286,CUST_000387,PROD_00767,2024-04-22,3,476.21,1326.91,0.14,Credit Card,0.0,98.29,Completed,False
TXN_00000287,CUST_000748,PROD_00364,2024-01-17,9,399.23,2793.97,0.28,Credit Card,0.0,206.96,Completed,False
TXN_00000288,CUST_000787,PROD_00280,2025-06-18,5,16.06,88.46,0.04,Debit Card,5.2,6.17,Cancelled,False
TXN_00000289,CUST_000047,PROD_00100,2024-10-11,5,248.8,1195.73,0.11,PayPal,0.0,88.57,Completed,False
TXN_00000290,CUST_001350,PROD_00888,2025-05-16,7,387.29,2722.96,0.07,Credit Card,0.0,201.7,Completed,False
TXN_00000291,CUST_000325,PROD_00844,2025-02-01,2,479.26,869.57,0.16,Credit Card,0.0,64.41,Cancelled,False
TXN_00000292,CUST_000351,PROD_00893,2024-01-01,3,249.88,720.55,0.11,Debit Card,0.0,53.37,Completed,False
TXN_00000293,CUST_000467,PROD_00928,2025-05-04,3,176.0,490.41,0.14,Credit Card,0.0,36.33,Completed,False
TXN_00000294,CUST_001442,PROD_00469,2023-08-01,7,486.16,3454.84,0.06,Credit Card,0.0,255.91,Completed,False
TXN_00000295,CUST_000714,PROD_00604,2024-12-05,2,273.45,466.61,0.21,Debit Card,0.0,34.56,Completed,False
TXN_00000296,CUST_000114,PROD_00513,2024-08-12,3,447.25,1275.2,0.12,Credit Card,0.0,94.46,Completed,False
TXN_00000297,CUST_000207,PROD_00226,2025-06-19,5,292.46,1247.64,0.21,Credit Card,0.0,92.42,Completed,False
TXN_00000298,CUST_000217,PROD_00491,2025-01-25,6,49.87,284.38,0.12,Debit Card,0.0,21.07,Cancelled,True
TXN_00000299,CUST_001230,PROD_00133,2025-02-11,5,279.01,1175.19,0.22,PayPal,0.0,87.05,Completed,False
TXN_00000300,CUST_000166,PROD_00767,2024-11-19,8,196.37,1696.64,0.0,PayPal,0.0,125.68,Pending,False
TXN_00000301,CUST_000323,PROD_00380,2024-02-09,6,291.35,1453.72,0.23,Debit Card,0.0,107.68,Completed,False
TXN_00000302,CUST_001455,PROD_00041,2024-10-23,7,130.07,914.5,0.07,Debit Card,0.0,67.74,Completed,True
TXN_00000303,CUST_001346,PROD_00355,2025-03-14,4,425.92,1508.78,0.18,Credit Card,0.0,111.76,Completed,False
TXN_00000304,CUST_000835,PROD_00352,2025-03-08,4,162.56,512.65,0.27,PayPal,0.0,37.97,Completed,False
TXN_00000305,CUST_001456,PROD_00110,2023-12-26,1,216.93,206.17,0.12,Credit Card,0.0,15.27,Shipped,False
TXN_00000306,CUST_000063,PROD_00914,2023-09-19,4,436.14,1884.12,0.0,Credit Card,0.0,139.56,Completed,False
TXN_00000307,CUST_000500,PROD_00781,2023-11-04,5,265.0,1187.73,0.17,PayPal,0.0,87.98,Completed,True
TXN_00000308,CUST_000546,PROD_00788,2024-05-06,4,131.45,459.97,0.19,Credit Card,0.0,34.07,Completed,False
TXN_00000309,CUST_001480,PROD_00961,2023-09-26,5,201.87,981.08,0.1,Credit Card,0.0,72.67,Pending,False
TXN_00000310,CUST_001295,PROD_00086,2023-09-25,3,229.49,602.27,0.19,PayPal,0.0,44.61,Shipped,False
TXN_00000311,CUST_000562,PROD_00516,2024-06-02,1,486.35,509.5,0.03,Credit Card,0.0,37.74,Completed,False
TXN_00000312,CUST_000071,PROD_00038,2023-07-23,9,234.76,1916.77,0.16,Debit Card,0.0,141.98,Completed,False
TXN_00000313,CUST_000389,PROD_00091,2025-05-25,5,421.1,1910.11,0.16,Debit Card,0.0,141.49,Shipped,False
TXN_00000314,CUST_001095,PROD_00915,2024-04-18,6,278.53,1552.19,0.14,PayPal,0.0,114.98,Shipped,False
TXN_00000315,CUST_000345,PROD_00086,2024-10-13,2,57.93,95.09,0.24,Credit Card,0.0,7.04,Completed,False
TXN_00000316,CUST_000705,PROD_00011,2024-11-10,4,283.11,1100.74,0.1,Debit Card,0.0,81.54,Completed,False
TXN_00000317,CUST_000718,PROD_00377,2025-04-25,9,374.56,3458.69,0.05,Bank Transfer,0.0,256.2,Completed,False
TXN_00000318,CUST_001284,PROD_00042,2025-06-05,2,374.31,582.13,0.28,PayPal,0.0,43.12,Completed,False
TXN_00000319,CUST_000773,PROD_00075,2024-06-22,3,485.04,1272.94,0.19,Debit Card,0.0,94.29,Shipped,True
TXN_00000320,CUST_000119,PROD_00850,2024-08-02,3,112.09,326.85,0.1,Debit Card,0.0,24.21,Completed,False
TXN_00000321,CUST_000712,PROD_00855,2024-09-25,2,256.48,481.98,0.13,Credit Card,0.0,35.7,Completed,False
TXN_00000322,CUST_000851,PROD_00544,2024-09-03,1,163.71,144.98,0.18,PayPal,0.0,10.74,Shipped,False
TXN_00000323,CUST_001148,PROD_00472,2023-09-25,4,322.29,1197.37,0.14,Credit Card,0.0,88.69,Completed,False
TXN_00000324,CUST_000135,PROD_00515,2024-12-07,5,437.74,2292.88,0.03,Debit Card,0.0,169.84,Completed,False
TXN_00000325,CUST_000200,PROD_00398,2025-05-15,2,39.57,78.95,0.18,PayPal,8.87,5.19,Shipped,False
TXN_00000326,CUST_000993,PROD_00795,2024-01-08,6,209.32,1125.8,0.17,PayPal,0.0,83.39,Completed,False
TXN_00000327,CUST_000427,PROD_00835,2025-06-27,4,48.18,156.1,0.25,Credit Card,0.0,11.56,Completed,False
TXN_00000328,CUST_000454,PROD_00632,2024-02-18,8,74.22,480.95,0.25,Credit Card,0.0,35.63,Shipped,False
TXN_00000329,CUST_001140,PROD_00869,2024-10-06,8,184.13,1209.07,0.24,PayPal,0.0,89.56,Pending,False
TXN_00000330,CUST_000182,PROD_00254,2024-06-24,9,285.17,2272.91,0.18,Credit Card,0.0,168.36,Completed,False
TXN_00000331,CUST_000213,PROD_00347,2025-06-27,5,237.49,974.66,0.24,Debit Card,0.0,72.2,Completed,False
TXN_00000332,CUST_001382,PROD_00669,2024-07-01,4,401.46,1508.85,0.13,Credit Card,0.0,111.77,Completed,False
TXN_00000333,CUST_001438,PROD_00441,2024-05-31,5,221.48,968.75,0.19,Credit Card,0.0,71.76,Shipped,False
TXN_00000334,CUST_000640,PROD_00366,2023-12-27,7,212.11,1154.55,0.28,Credit Card,0.0,85.52,Completed,False
TXN_00000335,CUST_000599,PROD_00846,2025-04-03,2,237.71,374.82,0.27,PayPal,0.0,27.76,Completed,False
TXN_00000336,CUST_000473,PROD_00648,2025-03-22,5,371.01,1402.42,0.3,Debit Card,0.0,103.88,Completed,False
TXN_00000337,CUST_001401,PROD_00261,2024-05-17,8,44.96,361.26,0.07,Debit Card,0.0,26.76,Shipped,False
TXN_00000338,CUST_000905,PROD_00561,2024-12-09,3,382.5,1090.58,0.12,Credit Card,0.0,80.78,Completed,False
TXN_00000339,CUST_000053,PROD_00614,2024-03-04,4,387.25,1421.98,0.15,Credit Card,0.0,105.33,Completed,False
TXN_00000340,CUST_000728,PROD_00797,2025-03-07,4,176.89,710.67,0.07,Debit Card,0.0,52.64,Completed,False
TXN_00000341,CUST_000348,PROD_00632,2024-02-21,5,406.66,1932.44,0.12,Credit Card,0.0,143.14,Completed,False
TXN_00000342,CUST_001061,PROD_00959,2025-03-03,7,81.79,439.02,0.29,Debit Card,0.0,32.52,Pending,False
TXN_00000343,CUST_001191,PROD_00242,2025-01-21,5,53.12,238.09,0.17,PayPal,0.0,17.64,Completed,False
TXN_00000344,CUST_000218,PROD_00394,2024-03-08,8,405.47,2977.78,0.15,PayPal,0.0,220.58,Completed,False
TXN_00000345,CUST_000278,PROD_00105,2024-01-19,2,392.82,721.21,0.15,Bank Transfer,0.0,53.42,Completed,False
TXN_00000346,CUST_001199,PROD_00282,2023-08-15,8,45.25,383.14,0.02,Credit Card,0.0,28.38,Completed,False
TXN_00000347,CUST_000383,PROD_00899,2024-04-17,5,287.83,1134.63,0.27,PayPal,0.0,84.05,Completed,False
TXN_00000348,CUST_001082,PROD_00375,2024-02-01,1,209.31,176.32,0.22,Debit Card,0.0,13.06,Completed,False
TXN_00000349,CUST_000818,PROD_00153,2025-04-17,9,189.93,1476.9,0.2,Debit Card,0.0,109.4,Completed,False
TXN_00000350,CUST_000512,PROD_00863,2023-08-19,9,52.73,471.53,0.08,Debit Card,0.0,34.93,Completed,False
TXN_00000351,CUST_001325,PROD_00364,2024-04-24,1,133.48,103.8,0.28,Credit Card,0.0,7.69,Shipped,False
TXN_00000352,CUST_000401,PROD_00418,2023-10-16,4,118.58,445.67,0.13,Credit Card,0.0,33.01,Completed,False
TXN_00000353,CUST_000559,PROD_00341,2023-07-09,9,91.6,738.99,0.17,Debit Card,0.0,54.74,Completed,False
TXN_00000354,CUST_001180,PROD_00783,2023-09-18,7,277.37,1908.2,0.09,Credit Card,0.0,141.35,Shipped,True
TXN_00000355,CUST_000712,PROD_00211,2024-10-27,2,294.22,533.83,0.16,PayPal,0.0,39.54,Pending,False
TXN_00000356,CUST_000732,PROD_00514,2024-04-04,5,460.9,2264.86,0.09,Debit Card,0.0,167.77,Completed,False
TXN_00000357,CUST_000512,PROD_00370,2025-02-08,8,242.76,1677.95,0.2,Credit Card,0.0,124.29,Completed,False
TXN_00000358,CUST_000252,PROD_00609,2025-02-06,9,206.88,1870.12,0.07,Credit Card,0.0,138.53,Cancelled,False
TXN_00000359,CUST_001464,PROD_00836,2024-06-29,9,122.61,869.99,0.27,Debit Card,0.0,64.44,Shipped,False
TXN_00000360,CUST_000497,PROD_00077,2024-02-14,2,98.65,159.82,0.25,Debit Card,0.0,11.84,Completed,False
TXN_00000361,CUST_000253,PROD_00024,2025-05-26,5,366.12,1640.95,0.17,Credit Card,0.0,121.55,Completed,False
TXN_00000362,CUST_000468,PROD_00175,2024-06-21,5,478.92,1836.18,0.29,Debit Card,0.0,136.01,Cancelled,False
TXN_00000363,CUST_000208,PROD_00703,2025-05-05,2,267.92,434.03,0.25,PayPal,0.0,32.15,Completed,False
TXN_00000364,CUST_000142,PROD_00677,2025-01-24,7,172.4,1212.11,0.07,Credit Card,0.0,89.79,Completed,False
TXN_00000365,CUST_000112,PROD_00840,2023-12-22,7,341.95,2042.26,0.21,Debit Card,0.0,151.28,Shipped,False
TXN_00000366,CUST_000017,PROD_00906,2025-07-02,6,417.06,2405.27,0.11,Credit Card,0.0,178.17,Completed,False
TXN_00000367,CUST_001359,PROD_00433,2024-05-16,1,108.35,84.25,0.28,PayPal,0.0,6.24,Completed,False
TXN_00000368,CUST_001221,PROD_00772,2024-03-31,8,127.02,1075.51,0.02,Debit Card,0.0,79.67,Completed,False
TXN_00000369,CUST_000248,PROD_00193,2024-07-04,8,252.74,2161.84,0.01,Credit Card,0.0,160.14,Completed,False
TXN_00000370,CUST_001169,PROD_00551,2025-04-13,8,84.64,672.79,0.08,Debit Card,0.0,49.84,Pending,False
TXN_00000371,CUST_001335,PROD_00928,2025-06-04,4,220.88,791.99,0.17,PayPal,0.0,58.67,Completed,False
TXN_00000372,CUST_001207,PROD_00956,2025-01-29,6,389.92,2021.35,0.2,Debit Card,0.0,149.73,Shipped,False
TXN_00000373,CUST_000803,PROD_00037,2023-09-19,9,13.08,94.08,0.26,Debit Card,0.0,6.97,Completed,False
TXN_00000374,CUST_000334,PROD_00287,2024-08-13,3,340.04,1046.64,0.05,PayPal,0.0,77.53,Completed,False
TXN_00000375,CUST_000175,PROD_00735,2023-11-02,5,177.24,765.68,0.2,Credit Card,0.0,56.72,Completed,False
TXN_00000376,CUST_000545,PROD_00490,2024-08-23,9,280.16,2641.46,0.03,Credit Card,0.0,195.66,Completed,False
TXN_00000377,CUST_000555,PROD_00457,2024-04-22,9,254.5,1880.04,0.24,Debit Card,0.0,139.26,Pending,False
TXN_00000378,CUST_001116,PROD_00126,2024-03-18,3,318.65,991.13,0.04,Debit Card,0.0,73.42,Completed,False
TXN_00000379,CUST_000285,PROD_00115,2023-09-29,2,23.63,42.15,0.18,Debit Card,0.3,3.1,Completed,False
TXN_00000380,CUST_000877,PROD_00527,2023-08-15,3,37.89,99.44,0.19,Debit Card,0.0,7.37,Completed,False
TXN_00000381,CUST_001092,PROD_00263,2024-11-28,1,121.32,123.16,0.06,Credit Card,0.0,9.12,Pending,False
TXN_00000382,CUST_001264,PROD_00733,2025-06-14,3,371.28,866.12,0.28,Credit Card,0.0,64.16,Completed,False
TXN_00000383,CUST_000614,PROD_00077,2023-07-07,3,391.71,1002.62,0.21,Bank Transfer,0.0,74.27,Shipped,False
TXN_00000384,CUST_000940,PROD_00880,2025-03-06,4,192.98,750.31,0.1,PayPal,0.0,55.58,Completed,False
TXN_00000385,CUST_000628,PROD_00383,2024-11-03,7,39.14,239.67,0.19,Debit Card,0.0,17.75,Completed,False
TXN_00000386,CUST_000166,PROD_00432,2024-01-10,5,328.94,1687.46,0.05,Credit Card,0.0,125.0,Completed,False
TXN_00000387,CUST_001112,PROD_00831,2025-03-06,8,120.24,841.49,0.19,Debit Card,0.0,62.33,Completed,False
TXN_00000388,CUST_001354,PROD_00611,2024-08-03,9,320.54,3053.33,0.02,Credit Card,0.0,226.17,Completed,False
TXN_00000389,CUST_000746,PROD_00811,2024-10-28,6,393.67,1964.26,0.23,Credit Card,0.0,145.5,Completed,False
TXN_00000390,CUST_000976,PROD_00604,2025-05-28,7,465.03,2636.72,0.25,Credit Card,0.0,195.31,Completed,False
TXN_00000391,CUST_001212,PROD_00083,2024-01-06,7,81.52,474.54,0.23,Credit Card,0.0,35.15,Completed,True
TXN_00000392,CUST_000258,PROD_00180,2024-12-19,7,245.31,1409.45,0.24,Debit Card,0.0,104.4,Completed,False
TXN_00000393,CUST_000474,PROD_00470,2025-07-04,5,307.64,1544.97,0.07,Debit Card,0.0,114.44,Completed,False
TXN_00000394,CUST_000821,PROD_00994,2024-06-09,4,225.22,797.82,0.18,Credit Card,0.0,59.1,Completed,False
TXN_00000395,CUST_001185,PROD_00770,2024-10-05,3,107.17,322.92,0.07,Debit Card,0.0,23.92,Completed,False
TXN_00000396,CUST_001224,PROD_00702,2023-11-22,4,249.43,883.58,0.18,Debit Card,0.0,65.45,Completed,False
TXN_00000397,CUST_001145,PROD_00292,2024-04-01,9,223.27,1671.04,0.23,Bank Transfer,0.0,123.78,Completed,False
TXN_00000398,CUST_001132,PROD_00538,2025-05-21,3,167.11,508.95,0.06,Debit Card,0.0,37.7,Completed,False
TXN_00000399,CUST_000386,PROD_00692,2023-08-30,2,350.23,658.15,0.13,Credit Card,0.0,48.75,Shipped,False
TXN_00000400,CUST_001455,PROD_00219,2025-06-16,4,243.58,799.72,0.24,Credit Card,0.0,59.24,Completed,False
TXN_00000401,CUST_000680,PROD_00303,2025-02-24,6,414.73,2069.33,0.23,Credit Card,0.0,153.28,Completed,False
TXN_00000402,CUST_000972,PROD_00882,2024-06-03,8,363.41,2982.87,0.05,Debit Card,0.0,220.95,Completed,False
TXN_00000403,CUST_000868,PROD_00666,2024-06-30,5,479.09,2509.48,0.03,Credit Card,0.0,185.89,Completed,False
TXN_00000404,CUST_001460,PROD_00967,2024-12-07,5,323.7,1485.78,0.15,Credit Card,0.0,110.06,Completed,False
TXN_00000405,CUST_000129,PROD_00924,2023-08-09,4,333.15,1151.37,0.2,Debit Card,0.0,85.29,Completed,False
TXN_00000406,CUST_000175,PROD_00740,2025-03-29,3,199.71,575.89,0.11,PayPal,0.0,42.66,Completed,False
TXN_00000407,CUST_001079,PROD_00692,2024-12-01,4,474.65,1619.88,0.21,PayPal,0.0,119.99,Completed,False
TXN_00000408,CUST_001287,PROD_00859,2023-10-25,5,323.7,1695.54,0.03,Credit Card,0.0,125.6,Shipped,False
TXN_00000409,CUST_000716,PROD_00714,2024-12-03,9,60.36,504.56,0.14,Credit Card,0.0,37.37,Completed,False
TXN_00000410,CUST_000319,PROD_00329,2025-04-16,1,388.7,382.02,0.09,Debit Card,0.0,28.3,Pending,False
TXN_00000411,CUST_001216,PROD_00600,2023-09-13,9,349.48,3023.28,0.11,Credit Card,0.0,223.95,Completed,False
TXN_00000412,CUST_000481,PROD_00371,2025-05-21,4,48.29,183.58,0.12,Debit Card,0.0,13.6,Shipped,False
TXN_00000413,CUST_000175,PROD_00510,2023-09-16,1,134.57,126.45,0.13,Debit Card,0.0,9.37,Completed,False
TXN_00000414,CUST_000801,PROD_00106,2024-04-15,9,448.2,4269.37,0.02,PayPal,0.0,316.25,Completed,False
TXN_00000415,CUST_000412,PROD_00718,2025-03-25,2,54.44,96.42,0.18,Bank Transfer,0.0,7.14,Completed,False
TXN_00000416,CUST_000819,PROD_00731,2025-03-16,4,147.26,515.29,0.19,Credit Card,0.0,38.17,Completed,False
TXN_00000417,CUST_001016,PROD_00755,2024-03-09,2,164.83,256.35,0.28,Debit Card,0.0,18.99,Completed,False
TXN_00000418,CUST_000111,PROD_00680,2024-09-07,8,363.54,2481.38,0.21,Debit Card,0.0,183.81,Completed,False
TXN_00000419,CUST_000832,PROD_00763,2023-11-17,4,61.86,229.82,0.14,PayPal,0.0,17.02,Completed,False
TXN_00000420,CUST_000314,PROD_00826,2023-07-20,9,409.5,3064.86,0.23,Credit Card,0.0,227.03,Completed,False
TXN_00000421,CUST_000162,PROD_00511,2025-03-26,2,205.75,342.21,0.23,Credit Card,0.0,25.35,Completed,False
TXN_00000422,CUST_001448,PROD_00679,2024-08-09,9,238.78,1787.13,0.23,Credit Card,0.0,132.38,Completed,False
TXN_00000423,CUST_000287,PROD_00444,2024-12-05,4,203.88,687.0,0.22,Credit Card,0.0,50.89,Shipped,False
TXN_00000424,CUST_000877,PROD_00561,2024-09-28,9,416.38,3804.38,0.06,Debit Card,0.0,281.81,Completed,False
TXN_00000425,CUST_001415,PROD_00865,2024-05-26,3,260.54,607.79,0.28,Credit Card,0.0,45.02,Shipped,False
TXN_00000426,CUST_000037,PROD_00900,2024-05-20,7,477.62,3574.7,0.01,PayPal,0.0,264.79,Completed,False
TXN_00000427,CUST_001264,PROD_00939,2024-05-23,7,222.73,1195.53,0.29,Debit Card,0.0,88.56,Completed,False
TXN_00000428,CUST_000027,PROD_00509,2024-09-24,1,378.74,310.87,0.24,Credit Card,0.0,23.03,Completed,False
TXN_00000429,CUST_000555,PROD_00249,2024-11-11,6,282.71,1813.64,0.01,Credit Card,0.0,134.34,Pending,False
TXN_00000430,CUST_001224,PROD_00014,2024-07-07,4,425.87,1747.77,0.05,Credit Card,0.0,129.46,Shipped,False
